Date,Close,Open,High,Low,Volume
2020-01-31,92.1697717573864,91.24807403981254,94.93486491010799,89.40467860466481,78479689
2020-02-29,88.22623583447577,87.34397347613101,90.87302290951006,85.57944875944149,82462074
2020-03-31,79.3335661549121,78.54023049336298,81.71357313955947,76.95355917026474,52995483
2020-04-30,84.90886390451259,84.05977526546747,87.45612982164796,82.36159798737721,42506237
2020-05-31,90.80216852301574,89.89414683778558,93.52623357870621,88.07810346732526,69697194
2020-06-30,92.324642380244,91.40139595644156,95.09438165165132,89.55490310883668,80540078
2020-07-31,97.44621992990169,96.47175773060268,100.36960652779874,94.52283333200464,50449634
2020-08-31,105.37541636312532,104.32166219949407,108.53667885401909,102.21415387223156,27460646
2020-09-30,111.92335628859131,110.8041227257054,115.28105697724905,108.56565559993356,49086118
2020-10-31,103.19826237240464,102.1662797486806,106.29421024357679,100.1023145012325,53606808
2020-11-30,115.18790473630482,114.03602568894176,118.64354187839396,111.73226759421567,92433595
2020-12-31,124.35165319516553,123.10813666321387,128.0822027910205,120.62110359931056,73485449
2021-01-31,139.70106516110727,138.30405450949618,143.8920971159405,135.51003320627404,66246137
2021-02-28,146.19148799113862,144.72957311122724,150.57723263087277,141.80574335140446,58810551
2021-03-31,141.88273963814365,140.46391224176222,146.13922182728797,137.62625744899933,64619403
2021-04-30,133.33005601571745,131.99675545556028,137.32995769618898,129.3301543352459,78407851
2021-05-31,136.5273603196903,135.1620867164934,140.62318112928102,132.43153951009958,20873675
2021-06-30,143.15932557727547,141.7277323215027,147.45410534459373,138.8645458099572,76706871
2021-07-31,147.70075032346926,146.22374282023458,152.13177283317336,143.26972781376517,67386375
2021-08-31,146.1289272267363,144.66763795446894,150.51279504353838,141.7450594099342,28810713
2021-09-30,159.02970804704918,157.4394109665787,163.80059928846066,154.2588168056377,68528918
2021-10-31,144.51463664556778,143.0694902791121,148.85007574493483,140.17919754620073,57783979
2021-11-30,156.07362489874865,154.51288864976115,160.7558336457111,151.3914161517862,22669330
2021-12-31,143.36700535558455,141.9333353020287,147.6680155162521,139.065995194917,67919982
2022-01-31,149.97861185058755,148.47882573208167,154.4779702061052,145.4792534950699,56208377
2022-02-28,128.992803472422,127.70287543769777,132.86258757659465,125.12301936824933,88484728
2022-03-31,131.13148489573058,129.82017004677328,135.0654294426025,127.19754034885865,62468469
2022-04-30,128.55157727722923,127.26606150445693,132.4081245955461,124.69502995891234,72052384
2022-05-31,127.46129276480421,126.18667983715616,131.28513154774834,123.63745398186008,56032247
