Date,Close,Open,High,Low,Volume
1995-01-31,785.3888787204883,777.5349899332833,801.096656294898,769.6811011460785,1434629653
1995-02-28,817.5165463187041,809.3413808555171,833.8668772450782,801.16621539233,994257441
1995-03-31,846.4671587622636,838.0024871746409,863.3965019375089,829.5378155870183,998855211
1995-04-30,852.811000294143,844.2828902912016,869.8672203000259,835.7547802882601,1271377389
1995-05-31,880.4262572182888,871.6219946461059,898.0347823626546,862.817732073923,838211761
1995-06-30,915.8337306760621,906.6753933693016,934.1504052895834,897.5170560625409,1267966763
1995-07-31,915.8969426833603,906.7379732565266,934.2148815370275,897.5790038296931,916948063
1995-08-31,943.521275292161,934.0860625392394,962.3917007980043,924.6508497863177,1481795375
1995-09-30,945.019872027892,935.5696733076131,963.9202694684499,926.1194745873341,1120905404
1995-10-31,1029.7800024710805,1019.4822024463697,1050.375602520502,1009.1844024216589,1449666381
1995-11-30,1026.096819496756,1015.8358513017886,1046.6187558866911,1005.574883106821,1011563219
1995-12-31,1037.9309790122932,1027.5516692221702,1058.6895985925391,1017.1723594320473,1239325377
1996-01-31,1090.820049218847,1079.9118487266587,1112.636450203224,1069.0036482344701,1026659230
1996-02-29,1086.5988555834024,1075.7328670275683,1108.3308326950705,1064.8668784717343,1147693014
1996-03-31,1080.0803528625838,1069.279549333958,1101.6819599198354,1058.4787458053322,1024467901
1996-04-30,1101.1544856804157,1090.1429408236115,1123.1775753940242,1079.1313959668073,1371496202
1996-05-31,1136.1747358859145,1124.8129885270553,1158.8982306036328,1113.4512411681962,1022279221
1996-06-30,1141.9778699257092,1130.5580912264522,1164.8174273242234,1119.138312527195,1394650226
1996-07-31,1175.0624468790456,1163.3118224102552,1198.5636958166265,1151.5611979414648,1127959031
1996-08-31,1199.1356045790033,1187.1442485332132,1223.1183166705835,1175.152892487423,973644231
1996-09-30,1220.944926705187,1208.7354774381351,1245.363825239291,1196.5260281710832,1146510445
1996-10-31,1222.6099292753331,1210.3838299825798,1247.0621278608398,1198.1577306898264,1041417284
1996-11-30,1277.0629381392703,1264.2923087578777,1302.6041969020557,1251.5216793764848,1185835827
1996-12-31,1294.2867967857137,1281.3439288178565,1320.172532721428,1268.4010608499993,942843067
1997-01-31,1272.0031135082945,1259.2830823732115,1297.4431757784605,1246.5630512381285,930973250
1997-02-28,1336.101172144101,1322.74016042266,1362.823195586983,1309.3791487012188,819650526
1997-03-31,1397.6590452299533,1383.682454777654,1425.6122261345524,1369.7058643253542,1398065526
1997-04-30,1382.2116888452213,1368.389571956769,1409.8559226221257,1354.5674550683168,900556264
1997-05-31,1407.1193368563652,1393.0481434878016,1435.2617235934924,1378.976950119238,1141672638
1997-06-30,1421.333107272735,1407.1197762000077,1449.7597694181898,1392.9064451272804,910784830
1997-07-31,1431.0770830284264,1416.766312198142,1459.6986246889949,1402.455541367858,859311962
1997-08-31,1399.8077186300277,1385.8096414437275,1427.8038730026283,1371.811564257427,953362556
1997-09-30,1459.0482504192685,1444.4577679150757,1488.2292154276538,1429.8672854108831,1023131968
1997-10-31,1544.8413696315288,1529.3929559352134,1575.7381970241595,1513.944542238898,1359338181
1997-11-30,1558.5043140246007,1542.9192708843548,1589.6744003050928,1527.3342277441086,848120571
1997-12-31,1599.7649569841992,1583.7673074143572,1631.7602561238832,1567.7696578445152,1105434504
1998-01-31,1638.8533438104937,1622.4648103723887,1671.6304106867035,1606.076276934284,1108495736
1998-02-28,1670.876513086724,1654.1677479558566,1704.2940433484584,1637.4589828249893,1248615799
1998-03-31,1718.6059988289614,1701.4199388406719,1752.9781188055408,1684.233878852382,1470880982
1998-04-30,1811.1185840245755,1793.0073981843298,1847.340955705067,1774.896212344084,884602988
1998-05-31,1782.9606012230106,1765.1309952107804,1818.6198132474708,1747.3013891985504,972323882
1998-06-30,1886.0068021247919,1867.1467341035438,1923.7269381672877,1848.286666082296,1255417171
1998-07-31,1952.1718645844226,1932.6501459385784,1991.215301876111,1913.1284272927342,916322085
1998-08-31,1999.325487256512,1979.3322323839468,2039.311997001642,1959.3389775113817,924709255
1998-09-30,2001.435312193153,1981.4209590712217,2041.4640184370162,1961.40660594929,1218973262
1998-10-31,2083.0469381080197,2062.2164687269396,2124.7078768701804,2041.3859993458593,1197298334
1998-11-30,2158.500241151714,2136.915238740197,2201.670245974748,2115.33023632868,1137652620
1998-12-31,2184.096272608429,2162.2553098823446,2227.778198060598,2140.41434715626,1192963505
1999-01-31,2402.210823234889,2378.1887150025404,2450.255039699587,2354.1666067701913,962641421
1999-02-28,2537.2819322704013,2511.9091129476974,2588.0275709158095,2486.536293624993,1391888837
1999-03-31,2750.0947062258947,2722.5937591636357,2805.0966003504127,2695.0928121013767,944974811
1999-04-30,3007.28383889514,2977.2110005061886,3067.4295156730427,2947.1381621172372,918908614
1999-05-31,3218.4458529015496,3186.261394372534,3282.8147699595806,3154.0769358435186,1452331974
1999-06-30,3400.723022326158,3366.7157921028966,3468.7374827726812,3332.708561879635,1486195390
1999-07-31,3537.4606246658736,3502.0860184192147,3608.209837159191,3466.7114121725563,1067169640
1999-08-31,3910.690462980599,3871.583558350793,3988.904272240211,3832.476653720987,1305370610
1999-09-30,3806.5714932846904,3768.5057783518437,3882.7029231503843,3730.4400634189965,1212143432
1999-10-31,4324.354813381989,4281.111265248169,4410.841909649628,4237.867717114349,1011247811
1999-11-30,4382.217495870331,4338.395320911627,4469.861845787737,4294.573145952924,1178063697
1999-12-31,4611.282756215317,4565.169928653164,4703.508411339623,4519.057101091011,909979311
2000-01-31,4987.316442486386,4937.4432780615225,5087.062771336114,4887.570113636659,984094539
2000-02-29,5041.602702946916,4991.186675917447,5142.434757005854,4940.770648887978,1400285623
2000-03-31,4627.595392473095,4581.319438548364,4720.1473003225565,4535.043484623633,1198767422
2000-04-30,4613.693364769763,4567.556431122066,4705.967232065159,4521.419497474368,1207394950
2000-05-31,4221.844204890661,4179.625762841754,4306.281088988474,4137.407320792848,1284204771
2000-06-30,3874.4505720758857,3835.706066355127,3951.9395835174037,3796.9615606343677,915983391
2000-07-31,3684.4224614541467,3647.5782368396053,3758.1109106832296,3610.734012225064,800497791
2000-08-31,3251.1306652305284,3218.619358578223,3316.153278535139,3186.1080519259176,1143128629
2000-09-30,3003.279990650967,2973.2471907444574,3063.345590463987,2943.2143908379476,827127461
2000-10-31,2763.3014986868457,2735.668483699977,2818.5675286605824,2708.035468713109,1249653797
2000-11-30,2416.2831156017824,2392.1202844457644,2464.608777913818,2367.957453289747,877614558
2000-12-31,2365.8766789500123,2342.2179121605122,2413.1942125290125,2318.559145371012,1050508794
2001-01-31,2447.20910631616,2422.7370152529984,2496.1532884424832,2398.264924189837,964694006
2001-02-28,2360.9419146489477,2337.332495502458,2408.1607529419266,2313.7230763559687,1370714181
2001-03-31,2291.879125642646,2268.9603343862195,2337.716708155499,2246.0415431297934,858542917
2001-04-30,2262.3128703644134,2239.6897416607694,2307.5591277717017,2217.066612957125,1327734392
2001-05-31,2215.2357829493903,2193.083425119896,2259.540498608378,2170.9310672904026,1488376053
2001-06-30,2130.3397511460066,2109.0363536345467,2172.946546168927,2087.7329561230863,1206465895
2001-07-31,2188.2470448918166,2166.364574442898,2232.011985789653,2144.48210399398,1256754589
2001-08-31,2072.689982683126,2051.9630828562945,2114.1437823367883,2031.2361830294633,1203924925
2001-09-30,1950.164174390354,1930.6625326464505,1989.167457878161,1911.160890902547,876799831
2001-10-31,1993.3286738759912,1973.3953871372312,2033.195247353511,1953.4621003984714,1380920793
2001-11-30,1922.2807077016842,1903.0579006246674,1960.726321855718,1883.8350935476503,1005520683
2001-12-31,1826.5387475111386,1808.2733600360273,1863.0695224613614,1790.0079725609157,1215918870
2002-01-31,1793.237909562555,1775.3055304669294,1829.1026677538061,1757.3731513713037,976482030
2002-02-28,1686.9340618533884,1670.0647212348545,1720.6727430904562,1653.1953806163206,1262455679
2002-03-31,1615.267399566814,1599.1147255711458,1647.5727475581502,1582.9620515754777,975088663
2002-04-30,1590.0489817761595,1574.148491958398,1621.8499614116827,1558.2480021406363,1492274016
2002-05-31,1458.1777780847,1443.596000303853,1487.341333646394,1429.014222523006,835929039
2002-06-30,1362.330141143939,1348.7068397324997,1389.576743966818,1335.0835383210601,1434121208
2002-07-31,1319.9607917901144,1306.7611838722132,1346.3600076259168,1293.561575954312,956638770
2002-08-31,1198.9881655443087,1186.9982838888657,1222.967928855195,1175.0084022334224,1332651519
2002-09-30,1115.4473776205577,1104.2929038443522,1137.756325172969,1093.1384300681466,1183036645
2002-10-31,1151.0654132225657,1139.55475909034,1174.086721487017,1128.0441049581143,1352433499
2002-11-30,1211.4790262253312,1199.3642359630778,1235.7086067498378,1187.2494457008245,1229344637
2002-12-31,1293.5096352321104,1280.5745388797893,1319.3798279367527,1267.6394425274682,1377651733
2003-01-31,1379.7033701079156,1365.9063364068363,1407.297437510074,1352.1093027057573,1287932809
2003-02-28,1429.9356265133906,1415.6362702482568,1458.5343390436585,1401.3369139831227,1088228477
2003-03-31,1482.9467984127352,1468.1173304286078,1512.60573438099,1453.2878624444804,991522550
2003-04-30,1538.4997803349388,1523.1147825315893,1569.2697759416376,1507.72978472824,1101650844
2003-05-31,1518.7558564373567,1503.568297872983,1549.1309735661039,1488.3807393086095,1424415517
2003-06-30,1627.5911650143844,1611.3152533642406,1660.142988314672,1595.0393417140967,937429011
2003-07-31,1823.087752162196,1804.856874640574,1859.54950720544,1786.625997118952,817876786
2003-08-31,1807.412457212601,1789.338332640475,1843.5607063568532,1771.264208068349,925492855
2003-09-30,1896.5285220280803,1877.5632368077995,1934.459092468642,1858.5979515875185,1003468420
2003-10-31,1968.0855228870764,1948.4046676582057,2007.447233344818,1928.7238124293349,986648410
2003-11-30,1992.082478001484,1972.1616532214694,2031.9241275615138,1952.2408284414544,936949315
2003-12-31,2017.491215273228,1997.3163031204956,2057.8410395786923,1977.1413909677633,872360387
