Date,Close,Open,High,Low,Volume
2020-01-31,27.954827281869246,27.675279009050552,28.793472100325324,27.116182463413168,66805662
2020-02-29,24.234825054258888,23.9924768037163,24.961869805886653,23.507780302631122,48172820
2020-03-31,22.108142174941023,21.887060753191612,22.771386440189254,21.44489790969279,78399746
2020-04-30,100.24732739664518,99.24485412267872,103.25474721854454,97.23990757474581,24207126
2020-05-31,171.1160664624385,169.40490579781414,176.24954845631166,165.98258446856536,89447262
2020-06-30,249.00438773603074,246.51434385867043,256.47451936811166,241.53425610394982,86838004
2020-07-31,312.5830948978062,309.4572639488281,321.9605877447404,303.20560205087196,38157580
2020-08-31,384.54623845218,380.7007760676582,396.08262560574536,373.0098512986146,68302186
2020-09-30,458.460065226603,453.87546457433695,472.2138671834011,444.7062632698049,73054710
2020-10-31,495.1805056589966,490.2287006024066,510.0359208287665,480.3250904892267,34870222
2020-11-30,626.0166388700825,619.7564724813817,644.797138036185,607.23613970398,35497757
2020-12-31,714.5578797206249,707.4123009234187,735.9946161122436,693.1211433290061,39087334
2021-01-31,816.8915164056434,808.722601241587,841.3982618978127,792.3847709134741,55832215
2021-02-28,787.6255941682834,779.7493382266006,811.2543619933319,763.9968263432349,51127566
2021-03-31,797.60258661418,789.6265607480383,821.5306642126054,773.6745090157547,50833706
2021-04-30,839.1852959833279,830.7934430234947,864.3608548628278,814.0097371038281,95315434
2021-05-31,840.2978645697037,831.8948859240066,865.5068005067949,815.0889286326126,45998345
2021-06-30,875.6116698290332,866.8555531307428,901.8800199239042,849.3433197341622,81279514
2021-07-31,837.6182076542058,829.2420255776638,862.746753883832,812.4896614245796,73791073
2021-08-31,911.6790506265226,902.5622601202573,939.0294221453182,884.3286791077269,97989744
2021-09-30,898.0560584101565,889.075497826055,924.9977401624612,871.1143766578518,24997999
2021-10-31,915.2230780972882,906.0708473163153,942.6797704402069,887.7663857543695,87601042
2021-11-30,910.3554791166995,901.2519243255325,937.6661434902005,883.0448147431985,87616617
2021-12-31,889.8157525991752,880.9175950731834,916.5102251771505,863.1212800211999,75212726
2022-01-31,885.8991334827138,877.0401421478866,912.4761074871952,859.3221594782323,42361766
2022-02-28,882.5773142495335,873.7515411070382,909.0546336770195,856.0999948220475,93210190
2022-03-31,782.3531519137559,774.5296203946184,805.8237464711686,758.8825573563432,86231549
2022-04-30,773.8523523557741,766.1138288322163,797.0679229264473,750.6367817851009,33569283
2022-05-31,806.5519067537781,798.4863876862403,830.7484639563914,782.3553495511647,71973656
2022-06-30,661.6101644251053,654.9940627808542,681.4584693578585,641.7618594923521,63955592
2022-07-31,666.0520138001428,659.3914936621414,686.0335742141472,646.0704533861385,47674276
2022-08-31,610.2564319296943,604.1538676103974,628.5641248875851,591.9487389718034,69030923
2022-09-30,585.6613854379134,579.8047715835343,603.2312270010508,568.091543874776,90440751
2022-10-31,580.0335630816154,574.2332274507993,597.4345699740638,562.632556189167,93173324
2022-11-30,522.906186393213,517.677124529281,538.5933719850094,507.21900080141666,28852157
2022-12-31,517.1942680514718,512.0223253709571,532.710096093016,501.6784400099276,35468103
2023-01-31,490.9640057237336,486.0543656664962,505.6929258954456,476.23508555202153,94055069
2023-02-28,516.7114321136393,511.54431779250285,532.2127750770485,501.2100891502301,79110280
2023-03-31,606.5323776226735,600.4670538464468,624.7283489513537,588.3364062939933,54647003
2023-04-30,574.1097275010382,568.3686302260278,591.3330193260693,556.886435676007,62775512
2023-05-31,608.4046787720409,602.3206319843205,626.6568191352022,590.1525384088796,99959937
2023-06-30,670.6774762947101,663.970701531763,690.7978005835514,650.5571520058688,54091917
2023-07-31,613.0534350624532,606.9229007118287,631.4450381143268,594.6618320105796,32126212
2023-08-31,719.7741478983943,712.5764064194103,741.3673723353461,698.1809234614425,61828857
2023-09-30,720.0163442859678,712.8161808431081,741.6168346145469,698.4158539573887,98447753
2023-10-31,753.759515337446,746.2219201840716,776.3723007975694,731.1467298773226,78985207
2023-11-30,804.1475432574643,796.1060678248897,828.2719695551883,780.0231169597404,84487754
2023-12-31,842.8078454104065,834.3797669563024,868.0920807727186,817.5236100480943,23093803
2024-01-31,673.2884329197553,666.5555485905578,693.487085907348,653.0897799321626,73332270
2024-02-29,709.6971836028698,702.6002117668411,730.9880991109559,688.4062680947837,22978606
2024-03-31,651.0558188467668,644.5452606582991,670.5874934121698,631.5241442813638,91254139
2024-04-30,664.2339189032928,657.5915797142599,684.1609364703916,644.306901336194,75096406
2024-05-31,624.7960735499795,618.5481128144797,643.5399557564789,606.0521913434801,61040093
2024-06-30,599.06283961934,593.0722112231466,617.0347248079203,581.0909544307598,59188067
2024-07-31,612.3511030101242,606.227591980023,630.721636100428,593.9805699198205,35536291
2024-08-31,593.1184748346437,587.1872900862973,610.9120290796831,575.3249205896044,51144813
2024-09-30,556.0104906412519,550.4503857348393,572.6908053604894,539.3301759220143,88650777
2024-10-31,567.1229349180551,561.4517055688746,584.1366229655968,550.1092468705134,27017620
2024-11-30,564.5895424351781,558.9436470108263,581.5272287082335,547.6518561621228,99698137
2024-12-31,521.4969182997107,516.2819491167136,537.1418258487021,505.8520107507194,67888938
2025-01-31,504.0807572065316,499.03994963446627,519.2031799227276,488.95833449033563,21397930
2025-02-28,516.4784532872367,511.3136687543643,531.9728068858537,500.98409968861955,77172258
2025-03-31,480.8312198742122,476.0229076754701,495.25615647043855,466.40628327798584,79905168
2025-04-30,486.5779397649543,481.71216036730476,501.17527795790295,471.98060157200564,74215237
2025-05-31,468.5488873231175,463.86339844988635,482.60535394281106,454.492420703424,34142207
2025-06-30,473.46907056127344,468.7343798556607,487.6731426781117,459.2649984444352,44315557
2025-07-31,449.21135494594444,444.71924139648496,462.6876955943228,435.73501429756607,82222778
