Date,Close,Open,High,Low,Volume
1995-01-31,2.532888019793888,2.48223025939801,2.6342035405856437,2.4315724990021326,21086046
1995-02-28,2.9581614288851092,2.898998200307407,3.0764878860405136,2.839834971729705,47917644
1995-03-31,3.393986946372025,3.3261072074445845,3.5297464242269063,3.258227468517144,30584944
1995-04-30,3.9450470319509945,3.8661460913119745,4.1028489132290344,3.7872451506729545,44382687
1995-05-31,4.118692997832004,4.036319137875363,4.283440717745284,3.9539452779187236,43211916
1995-06-30,4.649693745534041,4.55669987062336,4.835681495355403,4.463705995712679,13221008
1995-07-31,5.042397172755198,4.941549229300094,5.244093059665406,4.84070128584499,22774980
1995-08-31,5.534410516352311,5.423722306025265,5.755786937006404,5.313034095698219,22442906
1995-09-30,6.074732245494372,5.953237600584485,6.317721535314147,5.831742955674597,21534586
1995-10-31,6.211041972647944,6.086821133194985,6.459483651553862,5.962600293742026,24812407
1995-11-30,6.7969597670593505,6.661020571718163,7.068838157741725,6.525081376376976,37346602
1995-12-31,7.503482184225004,7.3534125405405035,7.803621471594004,7.203342896856004,45256100
1996-01-31,7.641248375071084,7.488423407569662,7.946898310073927,7.33559844006824,23457585
1996-02-29,8.47445929080246,8.304970104986412,8.81343766243456,8.135480919170362,13417760
1996-03-31,8.863784572234598,8.686508880789907,9.218335955123983,8.509233189345213,40780540
1996-04-30,9.708933631274018,9.514754958648538,10.09729097652498,9.320576286023057,43227935
1996-05-31,9.38483940379272,9.197142615716865,9.760232979944428,9.009445827641011,46761707
1996-06-30,9.981600684898252,9.781968671200287,10.380864712294182,9.582336657502323,47349330
1996-07-31,9.877407249911967,9.679859104913726,10.272503539908445,9.482310959915488,14789864
1996-08-31,10.948141744110625,10.729178909228413,11.38606741387505,10.5102160743462,47970566
1996-09-30,11.573997601399718,11.342517649371723,12.036957505455707,11.111037697343729,13465860
1996-10-31,11.180539944178765,10.95692914529519,11.627761541945915,10.733318346411615,22978478
1996-11-30,12.812273537631643,12.55602806687901,13.32476447913691,12.299782596126377,41614933
1996-12-31,12.737058737554872,12.482317562803773,13.246541087057066,12.227576388052677,10094720
1997-01-31,13.908559205653363,13.630388021540295,14.464901573879498,13.352216837427228,35724566
1997-02-28,13.784645067815541,13.50895216645923,14.336030870528162,13.23325926510292,34323704
1997-03-31,14.06802915293205,13.78666856987341,14.630750319049334,13.505307986814767,36331829
1997-04-30,14.763478715248677,14.468209140943703,15.354017863858624,14.17293956663873,40837994
1997-05-31,14.910534562136158,14.612323870893436,15.506955944621605,14.314113179650711,15239428
1997-06-30,15.69738757572841,15.383439824213841,16.325283078757547,15.069492072699273,16044574
1997-07-31,16.11298392485044,15.790724246353431,16.757503281844457,15.468464567856422,44186909
1997-08-31,16.668598265341174,16.33522630003435,17.335342195954823,16.001854334727525,14520536
1997-09-30,16.040924042507704,15.720105561657551,16.68256100420801,15.399287080807396,40625516
1997-10-31,18.455827420238354,18.086710871833585,19.194060517047888,17.71759432342882,47597044
1997-11-30,17.917894809626997,17.559536913434457,18.634610602012078,17.201179017241916,49974648
1997-12-31,18.121236109911482,17.75881138771325,18.846085554307944,17.39638666551502,23551853
1998-01-31,18.44445165729656,18.07556262415063,19.182229723588424,17.706673591004698,33945255
1998-02-28,18.68085735321728,18.307240206152933,19.428091647345973,17.93362305908859,46539403
1998-03-31,18.4891348926229,18.119352194770443,19.22870028832782,17.74956949691798,35147039
1998-04-30,20.591722232405424,20.179887787757316,21.415391121701642,19.768053343109205,41914595
1998-05-31,19.973139645106418,19.57367685220429,20.772065230910677,19.17421405930216,33514094
1998-06-30,21.470162341248606,21.040759094423635,22.32896883489855,20.611355847598663,39780589
1998-07-31,21.43643969807941,21.007710904117822,22.29389728600259,20.578982110156232,40386661
1998-08-31,21.4012702528233,20.973244847766832,22.25732106293623,20.545219442710366,41838410
1998-09-30,22.83583141091366,22.379114782695385,23.749264667350207,21.92239815447711,27889997
1998-10-31,22.316753397041115,21.870418329100293,23.20942353292276,21.42408326115947,39771691
1998-11-30,22.903160472458953,22.445097263009774,23.81928689135731,21.987034053560595,41499957
