Date,Close,Open,High,Low,Volume
2020-01-31,8397.813693804756,8313.835556866708,8565.769967680852,8229.85741992866,4063322292
2020-02-29,7428.328997648842,7354.045707672354,7576.895577601819,7279.762417695865,3629868452
2020-03-31,7934.156151461735,7854.814589947117,8092.83927449097,7775.4730284325005,3171809670
2020-04-30,8629.378584738712,8543.084798891325,8801.966156433486,8456.791013043938,3653046120
2020-05-31,9184.492520769318,9092.647595561624,9368.182371184705,9000.80267035393,4223840167
2020-06-30,9453.459478118231,9358.92488333705,9642.528667680595,9264.390288555867,4694577479
2020-07-31,10441.213691481782,10336.801554566964,10650.037965311418,10232.389417652146,4131390983
2020-08-31,11593.405651869989,11477.47159535129,11825.27376490739,11361.537538832588,3480984025
2020-09-30,12187.575910842337,12065.700151733914,12431.327429059183,11943.82439262549,4395170583
2020-10-31,12269.836180813187,12147.137819005055,12515.232904429451,12024.439457196922,4374671893
2020-11-30,13038.117749885294,12907.73657238644,13298.880104883001,12777.355394887587,4244908308
2020-12-31,12959.349934246657,12829.75643490419,13218.53693293159,12700.162935561722,4984201174
2021-01-31,13994.040715373401,13854.100308219668,14273.921529680869,13714.159901065934,4018767124
2021-02-28,13842.371218471957,13703.947506287237,14119.218642841397,13565.523794102517,3649077564
2021-03-31,14075.014414575648,13934.26427042989,14356.51470286716,13793.514126284135,4981619113
2021-04-30,13965.39918106212,13825.745189251498,14244.707164683361,13686.091197440877,3245121790
2021-05-31,14609.257832494142,14463.1652541692,14901.442989144025,14317.07267584426,4642227488
2021-06-30,14628.105505988986,14481.824450929096,14920.667616108765,14335.543395869207,4163214572
2021-07-31,15231.053909697806,15078.743370600829,15535.674987891764,14926.43283150385,3345202714
2021-08-31,15407.581819859455,15253.50600166086,15715.733456256645,15099.430183462266,4741203011
2021-09-30,16308.443278699859,16145.35884591286,16634.612144273855,15982.27441312586,4541584965
2021-10-31,16304.784896837615,16141.73704786924,16630.880594774368,15978.689198900862,4660266251
2021-11-30,14793.624526845413,14645.688281576959,15089.497017382322,14497.752036308504,4299818210
2021-12-31,15794.415964036452,15636.471804396087,16110.304283317182,15478.527644755723,4171801936
2022-01-31,14363.808342347624,14220.170258924147,14651.084509194576,14076.532175500672,4174916855
2022-02-28,14706.394244353083,14559.330301909553,15000.522129240146,14412.26635946602,3529600684
2022-03-31,13846.622221604272,13708.15599938823,14123.554666036358,13569.689777172185,4946374073
2022-04-30,13500.7564242026,13365.748859960573,13770.771552686652,13230.741295718548,4013280133
2022-05-31,12985.714069095955,12855.856928404995,13245.428350477874,12725.999787714036,3087962957
2022-06-30,12881.225736029966,12752.413478669667,13138.850250750565,12623.601221309367,4597746174
2022-07-31,11629.748545192077,11513.451059740155,11862.343516095918,11397.153574288235,3440776528
2022-08-31,11716.629979638925,11599.463679842536,11950.962579231704,11482.297380046146,3601443047
2022-09-30,11434.42437873106,11320.08013494375,11663.112866305682,11205.735891156439,4041850722
2022-10-31,11269.88771199791,11157.18883487793,11495.285466237869,11044.48995775795,3886245567
2022-11-30,10462.706826772048,10358.079758504327,10671.960963307489,10253.452690236607,4459374251
2022-12-31,11502.96644779103,11387.93678331312,11733.02577674685,11272.90711883521,3520764235
2023-01-31,11631.269939326914,11514.957239933645,11863.895338113452,11398.644540540376,4787232829
2023-02-28,11947.828869323255,11828.350580630022,12186.78544670972,11708.87229193679,4831270593
2023-03-31,12895.023864525028,12766.073625879779,13152.92434181553,12637.123387234527,4301713414
2023-04-30,12772.446764573706,12644.722296927968,13027.895699865181,12516.99782928223,3948727871
2023-05-31,12409.146267745871,12285.054805068412,12657.32919310079,12160.963342390953,4406988460
2023-06-30,12410.27651425748,12286.173749114905,12658.48204454263,12162.070983972331,3441058786
2023-07-31,12825.939030778722,12697.679640470935,13082.457811394297,12569.420250163146,3249291665
2023-08-31,13884.98454270834,13746.134697281257,14162.684233562508,13607.284851854172,4234604961
2023-09-30,14128.842365031493,13987.553941381178,14411.419212332123,13846.265517730862,3450680902
2023-10-31,14048.810647036675,13908.322540566307,14329.786859977408,13767.834434095941,3910458798
2023-11-30,14383.800114874633,14239.962113725887,14671.476117172126,14096.124112577141,4003791627
2023-12-31,14329.625692466525,14186.32943554186,14616.218206315856,14043.033178617194,3761593111
2024-01-31,15302.845985295826,15149.817525442868,15608.902905001743,14996.789065589908,4660878026
2024-02-29,15876.41702034547,15717.652850142016,16193.945360752381,15558.88867993856,4104071134
2024-03-31,16494.62812735506,16329.681846081508,16824.52068990216,16164.735564807957,4080064601
2024-04-30,16778.903830015315,16611.11479171516,17114.481906615623,16443.325753415007,4744489984
2024-05-31,16390.9044899529,16226.995445053371,16718.722579751957,16063.086400153841,4787900136
2024-06-30,17806.190703825618,17628.12879678736,18162.31451790213,17450.066889749105,3831189097
2024-07-31,17283.308100641687,17110.47501963527,17628.97426265452,16937.641938628854,3573021332
2024-08-31,18035.507977264155,17855.152897491513,18396.21813680944,17674.79781771887,3599649611
2024-09-30,17256.91080415606,17084.3416961145,17602.04902023918,16911.77258807294,3927694708
2024-10-31,17416.34675482907,17242.18328728078,17764.67368992565,17068.019819732486,3896581985
2024-11-30,18349.6940918222,18166.197150903976,18716.68797365864,17982.700209985756,4054247080
2024-12-31,18924.78963333677,18735.541737003405,19303.28542600351,18546.293840670034,4779625171
2025-01-31,17767.66938379483,17589.99268995688,18123.022771470725,17412.315996118934,3051566412
2025-02-28,17164.120532973047,16992.479327643316,17507.402943632507,16820.838122313588,3266170177
2025-03-31,17794.586363875238,17616.640500236485,18150.47809115274,17438.694636597735,4652222083
2025-04-30,17749.021597756073,17571.531381778514,18104.002029711195,17394.04116580095,4024944560
2025-05-31,18466.199497065398,18281.537502094743,18835.523487006707,18096.87550712409,3222231510
2025-06-30,18418.545629361583,18234.360173067966,18786.916541948816,18050.17471677435,4477781756
2025-07-31,17444.701236056284,17270.25422369572,17793.59526077741,17095.80721133516,4479945999
2025-08-31,18523.535673734285,18338.30031699694,18894.00638720897,18153.0649602596,3089991009
2025-09-30,18452.063590950154,18267.54295504065,18821.104862769156,18083.022319131152,3892916433
2025-10-31,18167.162879077016,17985.491250286246,18530.506136658558,17803.819621495473,4031563851
