Date,Close,Open,High,Low,Volume
1995-01-31,8.260229729929792,8.095025135331197,8.590638919126985,7.9298205407326,41648466
1995-02-28,8.809314293466889,8.63312800759755,9.161686865205564,8.456941721728214,16865082
1995-03-31,8.892687957648322,8.714834198495355,9.248395475954256,8.536980439342388,13071945
1995-04-30,8.464325366315688,8.295038858989374,8.802898380968315,8.12575235166306,33920885
1995-05-31,9.839802418050219,9.643006369689214,10.233394514772229,9.44621032132821,33763416
1995-06-30,10.121724293657106,9.919289807783963,10.52659326540339,9.716855321910822,26497106
1995-07-31,10.406441655440503,10.198312822331692,10.822699321658122,9.990183989222883,36366072
1995-08-31,10.469128496144268,10.259745926221383,10.88789363599004,10.050363356298497,29296433
1995-09-30,10.820074410668765,10.60367292245539,11.252877387095516,10.387271434242013,27145831
1995-10-31,11.150443290057018,10.927434424255877,11.596461021659298,10.704425558454737,47422983
1995-11-30,11.582749946307503,11.351094947381354,12.046059944159804,11.119439948455202,22846203
1995-12-31,12.259627111143837,12.01443456892096,12.75001219558959,11.769242026698084,37314515
1996-01-31,12.649587785621302,12.396596029908876,13.155571297046155,12.143604274196449,44589056
1996-02-29,12.253494049580103,12.008424168588501,12.743633811563308,11.763354287596899,26201928
1996-03-31,12.966579879204007,12.707248281619927,13.485243074372168,12.447916684035846,19893187
1996-04-30,13.358445385841764,13.091276478124929,13.892783201275435,12.824107570408092,17109735
1996-05-31,13.4968608810699,13.2269236634485,14.036735316312695,12.956986445827104,15821155
1996-06-30,14.275987146216158,13.990467403291834,14.847026632064805,13.70494766036751,40341570
1996-07-31,13.280152386520689,13.014549338790275,13.811358481981516,12.74894629105986,28550165
1996-08-31,14.129567792206243,13.846976436362118,14.694750503894493,13.564385080517994,18488566
1996-09-30,14.34356652178529,14.056695191349583,14.917309182656702,13.769823860913878,11015622
1996-10-31,14.918338516641226,14.619971746308401,15.515072057306876,14.321604975975577,26604834
1996-11-30,15.265064427060711,14.959763138519497,15.87566700414314,14.654461849978283,19727347
1996-12-31,16.15589464526344,15.832776752358171,16.80213043107398,15.509658859452903,32649515
1997-01-31,15.559045432681891,15.247864524028254,16.181407249989167,14.936683615374616,21662753
1997-02-28,16.414446111426713,16.08615718919818,17.07102395588378,15.757868266969645,18367978
1997-03-31,16.68027592458753,16.34667040609578,17.347486961571033,16.013064887604028,35575505
1997-04-30,16.357857961152213,16.030700801929168,17.012172279598303,15.703543642706125,22977963
1997-05-31,17.383265449550624,17.035600140559612,18.07859606753265,16.687934831568597,22597799
1997-06-30,17.78895265027998,17.433173597274383,18.50051075629118,17.07739454426878,42631893
1997-07-31,17.729998049539912,17.37539808854911,18.43919797152151,17.020798127558315,49911472
1997-08-31,18.289802230803563,17.92400618618749,19.021394320035707,17.55821014157142,42297284
1997-09-30,17.982921764423345,17.62326332913488,18.70223863500028,17.26360489384641,39858553
1997-10-31,17.851132033158628,17.494109392495456,18.565177314484973,17.137086751832282,18878512
1997-11-30,19.314958935082164,18.92865975638052,20.08755729248545,18.542360577678878,14193366
1997-12-31,18.919901913264784,18.54150387499949,19.676697989795375,18.163105836734193,36265374
1998-01-31,19.927608915014893,19.529056736714594,20.72471327161549,19.130504558414298,17071930
1998-02-28,20.807369024194923,20.391221643711024,21.63966378516272,19.975074263227125,33599899
1998-03-31,20.112981310552357,19.71072168434131,20.917500562974453,19.30846205813026,10756122
1998-04-30,20.57728794895393,20.16574218997485,21.40037946691209,19.754196430995773,37477005
1998-05-31,21.292485893060803,20.866636175199588,22.144185328783237,20.44078645733837,46759685
1998-06-30,19.773746020788177,19.378271100372412,20.564695861619704,18.98279617995665,20926674
1998-07-31,21.33819527834462,20.911431372777727,22.191723089478405,20.484667467210837,20025104
1998-08-31,22.462803041518477,22.01354698068811,23.361315163179217,21.564290919857736,16861453
1998-09-30,21.325880068947846,20.89936246756889,22.178915271705762,20.47284486618993,33992184
1998-10-31,21.109168885734956,20.686985508020257,21.953535641164354,20.264802130305558,31402167
1998-11-30,23.228011974774677,22.763451735279183,24.157132453765666,22.29889149578369,35212095
1998-12-31,22.517171057460505,22.066827636311295,23.417857899758925,21.616484215162085,47355296
1999-01-31,26.63542548859439,26.1027169788225,27.700842508138166,25.570008469050613,46795809
1999-02-28,29.015680844711675,28.43536722781744,30.176308078500142,27.855053610923207,49280562
1999-03-31,30.41739645202818,29.809048522987613,31.634092310109306,29.20070059394705,15936473
1999-04-30,34.4984720701822,33.808502628778555,35.87841095298949,33.118533187374915,10770822
1999-05-31,37.930728094521335,37.17211353263091,39.44795721830219,36.41349897074048,21621306
1999-06-30,41.385037243986545,40.55733649910681,43.04043873374601,39.72963575422708,10141869
1999-07-31,45.1750548417255,44.27155374489099,46.98205703539452,43.36805264805648,48239839
1999-08-31,46.11307649765302,45.19081496769996,47.95759955755914,44.268553437746895,46453960
1999-09-30,46.25403133154835,45.32895070491738,48.104192584810285,44.40387007828641,11771834
1999-10-31,50.50999473380207,49.499794839126025,52.53039452315415,48.48959494444998,43293906
1999-11-30,58.373158755036535,57.20569557993581,60.708085105238,56.03823240483507,35280137
