Date,Close,Open,High,Low,Volume
1995-01-31,7.734776146976358,7.580080624036831,8.044167192855413,7.425385101097303,36750058
1995-02-28,8.097910285174018,7.935952079470538,8.421826696580979,7.773993873767058,22050526
1995-03-31,8.580494416502928,8.40888452817287,8.923714193163045,8.237274639842811,18272887
1995-04-30,9.03425394171473,8.853568862880437,9.39562409938332,8.67288378404614,43764995
1995-05-31,9.607779114977278,9.415623532677733,9.99209027957637,9.223467950378186,48663013
1995-06-30,9.922431290859933,9.723982665042735,10.31932854249433,9.525534039225535,31001027
1995-07-31,10.270632059244592,10.0652194180597,10.681457341614376,9.859806776874809,30452497
1995-08-31,10.470495859927102,10.26108594272856,10.889315694324186,10.051676025530018,23013464
1995-09-30,11.603107940725831,11.371045781911315,12.067232258354865,11.138983623096797,32596697
1995-10-31,11.890378411629985,11.652570843397385,12.365993548095185,11.414763275164786,27120771
1995-11-30,12.190885420255103,11.947067711850002,12.678520837065308,11.703250003444898,46051369
1995-12-31,13.029292167496644,12.768706324146711,13.55046385419651,12.508120480796778,44685282
1996-01-31,13.267677183205613,13.002323639541501,13.798384270533838,12.736970095877389,31064961
1996-02-29,13.926836209761284,13.648299485566058,14.483909658151736,13.369762761370831,21897209
1996-03-31,13.851440582557972,13.574411770906812,14.405498205860292,13.297382959255652,31646783
1996-04-30,14.97249741908807,14.673047470706308,15.571397315851593,14.373597522324546,22309162
1996-05-31,15.12350022518552,14.82103022068181,15.728440234192941,14.518560216178098,18780433
1996-06-30,15.395117782549947,15.087215426898949,16.010922493851947,14.779313071247948,35034155
1996-07-31,15.278240005164974,14.972675205061675,15.889369605371574,14.667110404958375,16319072
1996-08-31,16.400680384225073,16.072666776540572,17.056707599594077,15.744653168856068,21739286
1996-09-30,17.1238246482195,16.78134815525511,17.80877763414828,16.43887166229072,15465695
1996-10-31,17.717965949903693,17.36360663090562,18.426684587899842,17.009247311907544,10369349
1996-11-30,18.009018166436146,17.648837803107423,18.729378893093592,17.2886574397787,43430818
1996-12-31,18.939599594933803,18.560807603035126,19.697183578731156,18.18201561113645,40750246
1997-01-31,19.96709324589546,19.567751380977548,20.765776975731278,19.16840951605964,34510272
1997-02-28,18.687057241633923,18.313316096801245,19.43453953129928,17.939574951968567,22709928
1997-03-31,20.1901848897488,19.786381191953822,20.99779228533875,19.38257749415885,24071283
1997-04-30,20.19563992565631,19.791727127143183,21.00346552268256,19.387814328630057,12204907
1997-05-31,22.089816385508577,21.648020057798405,22.97340904092892,21.206223730088233,46663053
1997-06-30,19.970806700832288,19.57139056681564,20.76963896886558,19.171974432798997,18591630
1997-07-31,22.528303538044778,22.07773746728388,23.42943567956657,21.627171396522986,27226419
1997-08-31,21.189885176624657,20.766087473092163,22.037480583689643,20.34228976955967,41768171
1997-09-30,22.395856011384186,21.947938891156504,23.291690251839555,21.500021770928818,23979264
1997-10-31,24.39291038267823,23.905052175024665,25.36862679798536,23.4171939673711,29145893
1997-11-30,23.593921404340048,23.122042976253248,24.53767826051365,22.650164548166444,39147220
