Date,Close,Open,High,Low,Volume
2020-01-31,150.31134703168752,148.80823356137063,154.82068744263816,145.80200662073688,74415841
2020-02-29,143.2334349695616,141.801100619866,147.53043801864845,138.93643192047477,96826918
2020-03-31,128.655323022746,127.36876979251853,132.51498271342837,124.79566333206361,91616110
2020-04-30,157.5380566068487,155.96267604078022,162.26419830505415,152.81191490864325,37666155
2020-05-31,165.2242636709174,163.5720210342082,170.18099158104494,160.26753576078985,29061825
2020-06-30,190.6311334967605,188.7248221617929,196.35006750166332,184.91219949185768,88967332
2020-07-31,195.3689176195811,193.4152284433853,201.22998514816854,189.50785009099368,52422027
2020-08-31,219.75852257052668,217.5609373448214,226.35127824764248,213.16576689341088,84893693
2020-09-30,242.19652379090692,239.77455855299786,249.46241950463414,234.9306280771797,81459380
2020-10-31,243.4568354016869,241.02226704767003,250.76054046373753,236.15313033963628,67116499
2020-11-30,261.1430759146451,258.53164515549867,268.9773681920845,253.30878363720575,33176179
2020-12-31,275.1401423693182,272.388740945625,283.39434664039777,266.8859380982386,82893079
2021-01-31,329.40594500761205,326.1118855575359,339.2881233578404,319.5237666573837,44813756
2021-02-28,309.6469852537755,306.5505154012377,318.93639481138877,300.3575756961622,95306400
2021-03-31,328.8413449990974,325.5529315491064,338.7065853490703,318.97610464912447,39088185
2021-04-30,322.90017651360756,319.67117474847146,332.5871818090158,313.2131712181993,52022486
2021-05-31,352.12694697834155,348.60567750855813,362.6907553876918,341.5631385689913,31509853
2021-06-30,358.39030463419675,354.8064015878548,369.1420137732227,347.6385954951708,80986608
2021-07-31,349.17464652403305,345.6829000587927,359.64988591975407,338.69940712831203,58742354
2021-08-31,379.28896268965343,375.4960730627569,390.667631570343,367.91029380896384,47869204
2021-09-30,361.2955422477812,357.6825868253034,372.13440851521466,350.45667598034777,92848340
2021-10-31,350.8873174226486,347.3784442484221,361.4139369453281,340.3606978999691,20930524
2021-11-30,377.6723256597364,373.895602403139,389.0024954295285,366.34215588994425,80864285
2021-12-31,356.528601360507,352.96331534690194,367.22445940132224,345.8327433196918,92220674
2022-01-31,352.34057483299017,348.8171690846603,362.91079207797986,341.7703575880005,83381454
